areaCode,areaName,areaType,date,cumCasesByPublishDate
S12000049,Glasgow City,utla,2021-01-13,29286
W06000015,Cardiff,utla,2021-01-13,21955
W06000021,Monmouthshire,utla,2021-01-13,3500
N09000002,"Armagh City, Banbridge and Craigavon",utla,2021-01-12,10453
S12000017,Highland,utla,2021-01-12,2067
S12000047,Fife,utla,2021-01-12,7667
S12000049,Glasgow City,utla,2021-01-12,28924
W06000015,Cardiff,utla,2021-01-12,21779
W06000021,Monmouthshire,utla,2021-01-12,3470
N09000002,"Armagh City, Banbridge and Craigavon",utla,2021-01-11,10227
S12000017,Highland,utla,2021-01-11,2022
S12000047,Fife,utla,2021-01-11,7566
S12000049,Glasgow City,utla,2021-01-11,28540
W06000015,Cardiff,utla,2021-01-11,21648
W06000021,Monmouthshire,utla,2021-01-11,3445
S12000017,Highland,utla,2021-01-10,1963
S12000047,Fife,utla,2021-01-10,7495
S12000049,Glasgow City,utla,2021-01-10,28180
W06000015,Cardiff,utla,2021-01-10,21441
W06000021,Monmouthshire,utla,2021-01-10,3417
S12000017,Highland,utla,2021-01-09,1904
S12000047,Fife,utla,2021-01-09,7376
S12000049,Glasgow City,utla,2021-01-09,27874
W06000015,Cardiff,utla,2021-01-09,21272
W06000021,Monmouthshire,utla,2021-01-09,3379
N09000002,"Armagh City, Banbridge and Craigavon",utla,2021-01-08,9708
S12000017,Highland,utla,2021-01-08,1813
S12000047,Fife,utla,2021-01-08,7271
S12000049,Glasgow City,utla,2021-01-08,27617
W06000015,Cardiff,utla,2021-01-08,21045
W06000021,Monmouthshire,utla,2021-01-08,3314
N09000002,"Armagh City, Banbridge and Craigavon",utla,2021-01-07,9484
S12000017,Highland,utla,2021-01-07,1769
S12000047,Fife,utla,2021-01-07,7125
S12000049,Glasgow City,utla,2021-01-07,27213
W06000015,Cardiff,utla,2021-01-07,20807
W06000021,Monmouthshire,utla,2021-01-07,3281
N09000002,"Armagh City, Banbridge and Craigavon",utla,2021-01-06,9239
S12000017,Highland,utla,2021-01-06,1674
S12000047,Fife,utla,2021-01-06,6980
S12000049,Glasgow City,utla,2021-01-06,26860
W06000015,Cardiff,utla,2021-01-06,20667
W06000021,Monmouthshire,utla,2021-01-06,3236
N09000002,"Armagh City, Banbridge and Craigavon",utla,2021-01-05,8968
S12000017,Highland,utla,2021-01-05,1598
S12000047,Fife,utla,2021-01-05,6891
S12000049,Glasgow City,utla,2021-01-05,26517
W06000015,Cardiff,utla,2021-01-05,20420
W06000021,Monmouthshire,utla,2021-01-05,3188
N09000002,"Armagh City, Banbridge and Craigavon",utla,2021-01-04,8797
S12000017,Highland,utla,2021-01-04,1210
S12000047,Fife,utla,2021-01-04,6278
S12000049,Glasgow City,utla,2021-01-04,24983
W06000015,Cardiff,utla,2021-01-04,20221
W06000021,Monmouthshire,utla,2021-01-04,3146
S12000017,Highland,utla,2021-01-03,1210
S12000047,Fife,utla,2021-01-03,6278
S12000049,Glasgow City,utla,2021-01-03,24983
W06000015,Cardiff,utla,2021-01-03,20017
W06000021,Monmouthshire,utla,2021-01-03,3117
S12000017,Highland,utla,2021-01-02,1210
S12000047,Fife,utla,2021-01-02,6278
S12000049,Glasgow City,utla,2021-01-02,24983
W06000015,Cardiff,utla,2021-01-02,19604
W06000021,Monmouthshire,utla,2021-01-02,3017
S12000017,Highland,utla,2021-01-01,1210
S12000047,Fife,utla,2021-01-01,6278
S12000049,Glasgow City,utla,2021-01-01,24983
N09000002,"Armagh City, Banbridge and Craigavon",utla,2020-12-31,7681
S12000017,Highland,utla,2020-12-31,1210
S12000047,Fife,utla,2020-12-31,6278
S12000049,Glasgow City,utla,2020-12-31,24983
W06000015,Cardiff,utla,2020-12-31,19360
W06000021,Monmouthshire,utla,2020-12-31,2966
N09000002,"Armagh City, Banbridge and Craigavon",utla,2020-12-30,7370
S12000017,Highland,utla,2020-12-30,1142
S12000047,Fife,utla,2020-12-30,6177
S12000049,Glasgow City,utla,2020-12-30,24676
W06000015,Cardiff,utla,2020-12-30,19157
W06000021,Monmouthshire,utla,2020-12-30,2939
N09000002,"Armagh City, Banbridge and Craigavon",utla,2020-12-29,7051
S12000017,Highland,utla,2020-12-29,1090
S12000047,Fife,utla,2020-12-29,6067
S12000049,Glasgow City,utla,2020-12-29,24366
W06000015,Cardiff,utla,2020-12-29,18896
W06000021,Monmouthshire,utla,2020-12-29,2898
S12000017,Highland,utla,2020-12-28,986
S12000047,Fife,utla,2020-12-28,5789
S12000049,Glasgow City,utla,2020-12-28,23453
W06000015,Cardiff,utla,2020-12-28,18566
W06000021,Monmouthshire,utla,2020-12-28,2842
S12000017,Highland,utla,2020-12-27,986
S12000047,Fife,utla,2020-12-27,5789
S12000049,Glasgow City,utla,2020-12-27,23453
W06000015,Cardiff,utla,2020-12-27,18308
W06000021,Monmouthshire,utla,2020-12-27,2796
S12000017,Highland,utla,2020-12-26,986
S12000047,Fife,utla,2020-12-26,5789
S12000049,Glasgow City,utla,2020-12-26,23453
W06000015,Cardiff,utla,2020-12-26,17822
W06000021,Monmouthshire,utla,2020-12-26,2704
S12000017,Highland,utla,2020-12-25,986
S12000047,Fife,utla,2020-12-25,5789
S12000049,Glasgow City,utla,2020-12-25,23453
S12000017,Highland,utla,2020-12-24,986
S12000047,Fife,utla,2020-12-24,5789
S12000049,Glasgow City,utla,2020-12-24,23453
W06000015,Cardiff,utla,2020-12-24,17577
W06000021,Monmouthshire,utla,2020-12-24,2680
N09000002,"Armagh City, Banbridge and Craigavon",utla,2020-12-23,6433
S12000017,Highland,utla,2020-12-23,954
S12000047,Fife,utla,2020-12-23,5701
S12000049,Glasgow City,utla,2020-12-23,23293
W06000015,Cardiff,utla,2020-12-23,17300
W06000021,Monmouthshire,utla,2020-12-23,2614
N09000002,"Armagh City, Banbridge and Craigavon",utla,2020-12-22,6332
S12000017,Highland,utla,2020-12-22,941
S12000047,Fife,utla,2020-12-22,5633
S12000049,Glasgow City,utla,2020-12-22,23138
W06000015,Cardiff,utla,2020-12-22,16875
W06000021,Monmouthshire,utla,2020-12-22,2552
N09000002,"Armagh City, Banbridge and Craigavon",utla,2020-12-21,6253
S12000017,Highland,utla,2020-12-21,927
S12000047,Fife,utla,2020-12-21,5552
S12000049,Glasgow City,utla,2020-12-21,22904
W06000015,Cardiff,utla,2020-12-21,16487
W06000021,Monmouthshire,utla,2020-12-21,2492
S12000017,Highland,utla,2020-12-20,910
S12000047,Fife,utla,2020-12-20,5471
S12000049,Glasgow City,utla,2020-12-20,22681
W06000015,Cardiff,utla,2020-12-20,16186
W06000021,Monmouthshire,utla,2020-12-20,2445
S12000017,Highland,utla,2020-12-19,904
S12000047,Fife,utla,2020-12-19,5413
S12000049,Glasgow City,utla,2020-12-19,22539
W06000015,Cardiff,utla,2020-12-19,15933
W06000021,Monmouthshire,utla,2020-12-19,2377
N09000002,"Armagh City, Banbridge and Craigavon",utla,2020-12-18,6007
S12000017,Highland,utla,2020-12-18,899
S12000047,Fife,utla,2020-12-18,5375
S12000049,Glasgow City,utla,2020-12-18,22466
W06000015,Cardiff,utla,2020-12-18,15474
W06000021,Monmouthshire,utla,2020-12-18,2310
N09000002,"Armagh City, Banbridge and Craigavon",utla,2020-12-17,5926
S12000017,Highland,utla,2020-12-17,890
S12000047,Fife,utla,2020-12-17,5335
S12000049,Glasgow City,utla,2020-12-17,22358
W06000015,Cardiff,utla,2020-12-17,15203
W06000021,Monmouthshire,utla,2020-12-17,2242
N09000002,"Armagh City, Banbridge and Craigavon",utla,2020-12-16,5841
S12000017,Highland,utla,2020-12-16,880
S12000047,Fife,utla,2020-12-16,5263
S12000049,Glasgow City,utla,2020-12-16,22238
W06000015,Cardiff,utla,2020-12-16,13685
W06000021,Monmouthshire,utla,2020-12-16,1981
N09000002,"Armagh City, Banbridge and Craigavon",utla,2020-12-15,5701
S12000017,Highland,utla,2020-12-15,876
S12000047,Fife,utla,2020-12-15,5219
S12000049,Glasgow City,utla,2020-12-15,22168
W06000015,Cardiff,utla,2020-12-15,13621
W06000021,Monmouthshire,utla,2020-12-15,1976
N09000002,"Armagh City, Banbridge and Craigavon",utla,2020-12-14,5701
S12000017,Highland,utla,2020-12-14,871
S12000047,Fife,utla,2020-12-14,5152
S12000049,Glasgow City,utla,2020-12-14,22048
W06000015,Cardiff,utla,2020-12-14,13572
W06000021,Monmouthshire,utla,2020-12-14,1966
S12000017,Highland,utla,2020-12-13,875
S12000047,Fife,utla,2020-12-13,5110
S12000049,Glasgow City,utla,2020-12-13,21866
S12000017,Highland,utla,2020-12-12,869
S12000047,Fife,utla,2020-12-12,5038
S12000049,Glasgow City,utla,2020-12-12,21765
W06000015,Cardiff,utla,2020-12-12,13421
W06000021,Monmouthshire,utla,2020-12-12,1937
N09000002,"Armagh City, Banbridge and Craigavon",utla,2020-12-11,5543
S12000017,Highland,utla,2020-12-11,860
S12000047,Fife,utla,2020-12-11,4934
S12000049,Glasgow City,utla,2020-12-11,21581
W06000015,Cardiff,utla,2020-12-11,13094
W06000021,Monmouthshire,utla,2020-12-11,1889
N09000002,"Armagh City, Banbridge and Craigavon",utla,2020-12-10,5483
S12000017,Highland,utla,2020-12-10,853
S12000047,Fife,utla,2020-12-10,4855
S12000049,Glasgow City,utla,2020-12-10,21454
W06000015,Cardiff,utla,2020-12-10,12840
W06000021,Monmouthshire,utla,2020-12-10,1839
N09000002,"Armagh City, Banbridge and Craigavon",utla,2020-12-09,5432
S12000017,Highland,utla,2020-12-09,843
S12000047,Fife,utla,2020-12-09,4764
S12000049,Glasgow City,utla,2020-12-09,21319
W06000015,Cardiff,utla,2020-12-09,12667
W06000021,Monmouthshire,utla,2020-12-09,1795
N09000002,"Armagh City, Banbridge and Craigavon",utla,2020-12-08,5393
S12000017,Highland,utla,2020-12-08,835
S12000047,Fife,utla,2020-12-08,4701
S12000049,Glasgow City,utla,2020-12-08,21192
W06000015,Cardiff,utla,2020-12-08,12335
W06000021,Monmouthshire,utla,2020-12-08,1733
N09000002,"Armagh City, Banbridge and Craigavon",utla,2020-12-07,5350
S12000017,Highland,utla,2020-12-07,835
S12000047,Fife,utla,2020-12-07,4656
S12000049,Glasgow City,utla,2020-12-07,21074
W06000015,Cardiff,utla,2020-12-07,12285
W06000021,Monmouthshire,utla,2020-12-07,1724
S12000017,Highland,utla,2020-12-06,833
S12000047,Fife,utla,2020-12-06,4604
S12000049,Glasgow City,utla,2020-12-06,20975
W06000015,Cardiff,utla,2020-12-06,12004
W06000021,Monmouthshire,utla,2020-12-06,1668
S12000017,Highland,utla,2020-12-05,832
S12000047,Fife,utla,2020-12-05,4544
S12000049,Glasgow City,utla,2020-12-05,20849
W06000015,Cardiff,utla,2020-12-05,11764
W06000021,Monmouthshire,utla,2020-12-05,1630
N09000002,"Armagh City, Banbridge and Craigavon",utla,2020-12-04,5229
S12000017,Highland,utla,2020-12-04,829
S12000047,Fife,utla,2020-12-04,4492
S12000049,Glasgow City,utla,2020-12-04,20727
W06000015,Cardiff,utla,2020-12-04,11522
W06000021,Monmouthshire,utla,2020-12-04,1592
N09000002,"Armagh City, Banbridge and Craigavon",utla,2020-12-03,5192
S12000017,Highland,utla,2020-12-03,823
S12000047,Fife,utla,2020-12-03,4429
S12000049,Glasgow City,utla,2020-12-03,20553
W06000015,Cardiff,utla,2020-12-03,11323
W06000021,Monmouthshire,utla,2020-12-03,1547
N09000002,"Armagh City, Banbridge and Craigavon",utla,2020-12-02,5161
S12000017,Highland,utla,2020-12-02,818
S12000047,Fife,utla,2020-12-02,4369
S12000049,Glasgow City,utla,2020-12-02,20394
W06000015,Cardiff,utla,2020-12-02,11106
W06000021,Monmouthshire,utla,2020-12-02,1499
N09000002,"Armagh City, Banbridge and Craigavon",utla,2020-12-01,5119
S12000017,Highland,utla,2020-12-01,813
S12000047,Fife,utla,2020-12-01,4300
S12000049,Glasgow City,utla,2020-12-01,20201
W06000015,Cardiff,utla,2020-12-01,10900
W06000021,Monmouthshire,utla,2020-12-01,1459
N09000002,"Armagh City, Banbridge and Craigavon",utla,2020-11-30,5086
S12000017,Highland,utla,2020-11-30,811
S12000047,Fife,utla,2020-11-30,4240
S12000049,Glasgow City,utla,2020-11-30,20067
W06000015,Cardiff,utla,2020-11-30,10854
W06000021,Monmouthshire,utla,2020-11-30,1455
S12000017,Highland,utla,2020-11-29,791
S12000047,Fife,utla,2020-11-29,4212
S12000049,Glasgow City,utla,2020-11-29,19949
W06000015,Cardiff,utla,2020-11-29,10761
W06000021,Monmouthshire,utla,2020-11-29,1434
S12000017,Highland,utla,2020-11-28,801
S12000047,Fife,utla,2020-11-28,4165
S12000049,Glasgow City,utla,2020-11-28,19861
W06000015,Cardiff,utla,2020-11-28,10673
W06000021,Monmouthshire,utla,2020-11-28,1399
N09000002,"Armagh City, Banbridge and Craigavon",utla,2020-11-27,4990
S12000017,Highland,utla,2020-11-27,793
S12000047,Fife,utla,2020-11-27,4106
S12000049,Glasgow City,utla,2020-11-27,19744
W06000015,Cardiff,utla,2020-11-27,10499
W06000021,Monmouthshire,utla,2020-11-27,1367
N09000002,"Armagh City, Banbridge and Craigavon",utla,2020-11-26,4952
S12000017,Highland,utla,2020-11-26,786
S12000047,Fife,utla,2020-11-26,3969
S12000049,Glasgow City,utla,2020-11-26,19383
W06000015,Cardiff,utla,2020-11-26,10349
W06000021,Monmouthshire,utla,2020-11-26,1346
N09000002,"Armagh City, Banbridge and Craigavon",utla,2020-11-25,4902
S12000017,Highland,utla,2020-11-25,786
S12000047,Fife,utla,2020-11-25,3969
S12000049,Glasgow City,utla,2020-11-25,19383
W06000015,Cardiff,utla,2020-11-25,10194
W06000021,Monmouthshire,utla,2020-11-25,1310
N09000002,"Armagh City, Banbridge and Craigavon",utla,2020-11-24,4829
S12000017,Highland,utla,2020-11-24,779
S12000047,Fife,utla,2020-11-24,3929
S12000049,Glasgow City,utla,2020-11-24,19219
W06000015,Cardiff,utla,2020-11-24,10078
W06000021,Monmouthshire,utla,2020-11-24,1293
N09000002,"Armagh City, Banbridge and Craigavon",utla,2020-11-23,4824
S12000017,Highland,utla,2020-11-23,777
S12000047,Fife,utla,2020-11-23,3881
S12000049,Glasgow City,utla,2020-11-23,19069
W06000015,Cardiff,utla,2020-11-23,10048
W06000021,Monmouthshire,utla,2020-11-23,1269
S12000017,Highland,utla,2020-11-22,764
S12000047,Fife,utla,2020-11-22,3821
S12000049,Glasgow City,utla,2020-11-22,18846
W06000015,Cardiff,utla,2020-11-22,9950
W06000021,Monmouthshire,utla,2020-11-22,1250
S12000017,Highland,utla,2020-11-21,760
S12000047,Fife,utla,2020-11-21,3777
S12000049,Glasgow City,utla,2020-11-21,18666
W06000015,Cardiff,utla,2020-11-21,9868
W06000021,Monmouthshire,utla,2020-11-21,1231
N09000002,"Armagh City, Banbridge and Craigavon",utla,2020-11-20,4721
S12000017,Highland,utla,2020-11-20,758
S12000047,Fife,utla,2020-11-20,3725
S12000049,Glasgow City,utla,2020-11-20,18541
W06000015,Cardiff,utla,2020-11-20,9797
W06000021,Monmouthshire,utla,2020-11-20,1211
N09000002,"Armagh City, Banbridge and Craigavon",utla,2020-11-19,4673
S12000017,Highland,utla,2020-11-19,754
S12000047,Fife,utla,2020-11-19,3665
S12000049,Glasgow City,utla,2020-11-19,18326
W06000015,Cardiff,utla,2020-11-19,9682
W06000021,Monmouthshire,utla,2020-11-19,1190
N09000002,"Armagh City, Banbridge and Craigavon",utla,2020-11-18,4580
S12000017,Highland,utla,2020-11-18,750
S12000047,Fife,utla,2020-11-18,3600
S12000049,Glasgow City,utla,2020-11-18,18131
W06000015,Cardiff,utla,2020-11-18,9552
W06000021,Monmouthshire,utla,2020-11-18,1164
N09000002,"Armagh City, Banbridge and Craigavon",utla,2020-11-17,4529
S12000017,Highland,utla,2020-11-17,736
S12000047,Fife,utla,2020-11-17,3516
S12000049,Glasgow City,utla,2020-11-17,17865
W06000015,Cardiff,utla,2020-11-17,9473
W06000021,Monmouthshire,utla,2020-11-17,1145
N09000002,"Armagh City, Banbridge and Craigavon",utla,2020-11-16,4450
S12000017,Highland,utla,2020-11-16,733
S12000047,Fife,utla,2020-11-16,3454
S12000049,Glasgow City,utla,2020-11-16,17614
W06000015,Cardiff,utla,2020-11-16,9420
W06000021,Monmouthshire,utla,2020-11-16,1124
S12000017,Highland,utla,2020-11-15,724
S12000047,Fife,utla,2020-11-15,3412
S12000049,Glasgow City,utla,2020-11-15,17466
W06000015,Cardiff,utla,2020-11-15,9302
W06000021,Monmouthshire,utla,2020-11-15,1107
S12000017,Highland,utla,2020-11-14,716
S12000047,Fife,utla,2020-11-14,3344
S12000049,Glasgow City,utla,2020-11-14,17179
W06000015,Cardiff,utla,2020-11-14,9142
W06000021,Monmouthshire,utla,2020-11-14,1074
N09000002,"Armagh City, Banbridge and Craigavon",utla,2020-11-13,4235
S12000017,Highland,utla,2020-11-13,706
S12000047,Fife,utla,2020-11-13,3262
S12000049,Glasgow City,utla,2020-11-13,16914
W06000015,Cardiff,utla,2020-11-13,9029
W06000021,Monmouthshire,utla,2020-11-13,1062
N09000002,"Armagh City, Banbridge and Craigavon",utla,2020-11-12,4128
S12000017,Highland,utla,2020-11-12,698
S12000047,Fife,utla,2020-11-12,3114
S12000049,Glasgow City,utla,2020-11-12,16665
W06000015,Cardiff,utla,2020-11-12,8972
W06000021,Monmouthshire,utla,2020-11-12,1034
N09000002,"Armagh City, Banbridge and Craigavon",utla,2020-11-11,4061
S12000017,Highland,utla,2020-11-11,687
S12000047,Fife,utla,2020-11-11,3038
S12000049,Glasgow City,utla,2020-11-11,16401
W06000015,Cardiff,utla,2020-11-11,8893
W06000021,Monmouthshire,utla,2020-11-11,1011
N09000002,"Armagh City, Banbridge and Craigavon",utla,2020-11-10,3988
S12000017,Highland,utla,2020-11-10,683
S12000047,Fife,utla,2020-11-10,2969
S12000049,Glasgow City,utla,2020-11-10,16106
W06000015,Cardiff,utla,2020-11-10,8811
W06000021,Monmouthshire,utla,2020-11-10,1002
N09000002,"Armagh City, Banbridge and Craigavon",utla,2020-11-09,3921
S12000017,Highland,utla,2020-11-09,677
S12000047,Fife,utla,2020-11-09,2936
S12000049,Glasgow City,utla,2020-11-09,15927
W06000015,Cardiff,utla,2020-11-09,8750
W06000021,Monmouthshire,utla,2020-11-09,994
S12000017,Highland,utla,2020-11-08,674
S12000047,Fife,utla,2020-11-08,2886
S12000049,Glasgow City,utla,2020-11-08,15692
W06000015,Cardiff,utla,2020-11-08,8629
W06000021,Monmouthshire,utla,2020-11-08,982
S12000017,Highland,utla,2020-11-07,662
S12000047,Fife,utla,2020-11-07,2825
S12000049,Glasgow City,utla,2020-11-07,15451
W06000015,Cardiff,utla,2020-11-07,8572
W06000021,Monmouthshire,utla,2020-11-07,967
N09000002,"Armagh City, Banbridge and Craigavon",utla,2020-11-06,3758
S12000017,Highland,utla,2020-11-06,651
S12000047,Fife,utla,2020-11-06,2750
S12000049,Glasgow City,utla,2020-11-06,15109
W06000015,Cardiff,utla,2020-11-06,8464
W06000021,Monmouthshire,utla,2020-11-06,950
N09000002,"Armagh City, Banbridge and Craigavon",utla,2020-11-05,3694
S12000017,Highland,utla,2020-11-05,640
S12000047,Fife,utla,2020-11-05,2703
S12000049,Glasgow City,utla,2020-11-05,14804
W06000015,Cardiff,utla,2020-11-05,8286
W06000021,Monmouthshire,utla,2020-11-05,927
N09000002,"Armagh City, Banbridge and Craigavon",utla,2020-11-04,3620
S12000017,Highland,utla,2020-11-04,629
S12000047,Fife,utla,2020-11-04,2634
S12000049,Glasgow City,utla,2020-11-04,14504
W06000015,Cardiff,utla,2020-11-04,8137
W06000021,Monmouthshire,utla,2020-11-04,908
N09000002,"Armagh City, Banbridge and Craigavon",utla,2020-11-03,3560
S12000017,Highland,utla,2020-11-03,621
S12000047,Fife,utla,2020-11-03,2551
S12000049,Glasgow City,utla,2020-11-03,14129
W06000015,Cardiff,utla,2020-11-03,7979
W06000021,Monmouthshire,utla,2020-11-03,884
N09000002,"Armagh City, Banbridge and Craigavon",utla,2020-11-02,3502
S12000017,Highland,utla,2020-11-02,618
S12000047,Fife,utla,2020-11-02,2509
S12000049,Glasgow City,utla,2020-11-02,13895
W06000015,Cardiff,utla,2020-11-02,7850
W06000021,Monmouthshire,utla,2020-11-02,872
S12000017,Highland,utla,2020-11-01,614
S12000047,Fife,utla,2020-11-01,2471
S12000049,Glasgow City,utla,2020-11-01,13686
W06000015,Cardiff,utla,2020-11-01,7598
W06000021,Monmouthshire,utla,2020-11-01,843
S12000017,Highland,utla,2020-10-31,598
S12000047,Fife,utla,2020-10-31,2434
S12000049,Glasgow City,utla,2020-10-31,13403
W06000015,Cardiff,utla,2020-10-31,7529
W06000021,Monmouthshire,utla,2020-10-31,834
N09000002,"Armagh City, Banbridge and Craigavon",utla,2020-10-30,3305
S12000017,Highland,utla,2020-10-30,592
S12000047,Fife,utla,2020-10-30,2384
S12000049,Glasgow City,utla,2020-10-30,13161
W06000015,Cardiff,utla,2020-10-30,7403
W06000021,Monmouthshire,utla,2020-10-30,813
N09000002,"Armagh City, Banbridge and Craigavon",utla,2020-10-29,3256
S12000017,Highland,utla,2020-10-29,580
S12000047,Fife,utla,2020-10-29,2345
S12000049,Glasgow City,utla,2020-10-29,12875
W06000015,Cardiff,utla,2020-10-29,7151
W06000021,Monmouthshire,utla,2020-10-29,788
N09000002,"Armagh City, Banbridge and Craigavon",utla,2020-10-28,3181
S12000017,Highland,utla,2020-10-28,582
S12000047,Fife,utla,2020-10-28,2291
S12000049,Glasgow City,utla,2020-10-28,12584
W06000015,Cardiff,utla,2020-10-28,6957
W06000021,Monmouthshire,utla,2020-10-28,751
N09000002,"Armagh City, Banbridge and Craigavon",utla,2020-10-27,3101
S12000017,Highland,utla,2020-10-27,570
S12000047,Fife,utla,2020-10-27,2255
S12000049,Glasgow City,utla,2020-10-27,12306
W06000015,Cardiff,utla,2020-10-27,6787
W06000021,Monmouthshire,utla,2020-10-27,720
N09000002,"Armagh City, Banbridge and Craigavon",utla,2020-10-26,3024
S12000017,Highland,utla,2020-10-26,568
S12000047,Fife,utla,2020-10-26,2217
S12000049,Glasgow City,utla,2020-10-26,12014
W06000015,Cardiff,utla,2020-10-26,6584
W06000021,Monmouthshire,utla,2020-10-26,700
S12000017,Highland,utla,2020-10-25,565
S12000047,Fife,utla,2020-10-25,2176
S12000049,Glasgow City,utla,2020-10-25,11746
W06000015,Cardiff,utla,2020-10-25,6385
W06000021,Monmouthshire,utla,2020-10-25,673
S12000017,Highland,utla,2020-10-24,558
S12000047,Fife,utla,2020-10-24,2111
S12000049,Glasgow City,utla,2020-10-24,11452
W06000015,Cardiff,utla,2020-10-24,6231
W06000021,Monmouthshire,utla,2020-10-24,656
N09000002,"Armagh City, Banbridge and Craigavon",utla,2020-10-23,2827
